source,target,importance
DCN,LAYN,0.4746984202243338
IFITM1,LAYN,0.48296339337023175
STAT1,LAYN,0.4839709406216657
CALD1,LAYN,0.4894398676280854
IFIT1,LAYN,0.48998818679869366
EPSTI1,LAYN,0.49627043690320094
MX1,LAYN,0.5021642970507998
MGP,LAYN,0.5025777290967248
IFIT3,LAYN,0.5054657464672596
ISG15,LAYN,0.5211276619111835
IFI6,LAYN,0.5294682251970237
IFI16,LAYN,0.5367294727305357
LAYN,LAYN,0.9999999999999873
LBH,LBH,0.999999999999905
LBR,LBR,1.0
LBX2,LBX2,1.0
LBX2-AS1,LBX2-AS1,0.9999999999994817
LCA5,LCA5,0.9999999999997659
LCA5L,LCA5L,1.0
LCAT,LCAT,1.0
LCMT1-AS1,LCMT1-AS1,0.9999999999996928
LCOR,LCOR,1.0
LCORL,LCORL,0.9999999999998831
LCP1,LCP1,0.999999999999804
LCT,LCT,1.0
LDAH,LDAH,1.0
LDB1,LDB1,0.9999999999997258
LDB2,LDB2,0.9999999999998909
LDB3,LDB3,1.0
LDHAL6A,LDHAL6A,0.9999999999996735
LDLR,LDLR,1.0
LDLRAD2,LDLRAD2,1.0
LDLRAD3,LDLRAD3,0.9999999999999024
LEAP2,LEAP2,1.0
LEKR1,LEKR1,1.0
LENG8,LENG8,1.0
LENG8-AS1,LENG8-AS1,0.9999999999997734
LENG9,LENG9,1.0
LEPR,LEPR,1.0
LETM2,LETM2,1.0
LETMD1,LETMD1,0.9999999999997389
LGALS2,LGALS2,1.0
RPS27L,LGALS3,0.4062608337953069
TXN,LGALS3,0.4343041022805823
S100A6,LGALS3,0.44260011918760994
FTL,LGALS3,0.4740816493206914
LGALS3,LGALS3,0.9999999999999911
LGALS3BP,LGALS3BP,0.9999999999998755
LGALS7B,LGALS7B,0.9999999999996219
LGALS9,LGALS9,0.9999999999999148
LGALSL,LGALSL,1.0
LGMN,LGMN,0.9999999999999377
LGR4,LGR4,0.9999999999998013
LHFPL2,LHFPL2,0.9999999999999403
LHFPL4,LHFPL4,1.0
LHFPL5,LHFPL5,0.9999999999998409
LHFPL6,LHFPL6,0.999999999999994
LHX4,LHX4,0.9999999999999026
LHX9,LHX9,0.9999999999999579
LIF,LIF,1.0
LIFR,LIFR,0.9999999999999164
PCLAF,LIG1,0.4044692838342167
LIG1,LIG1,0.9999999999999585
LIG3,LIG3,1.0
LIMA1,LIMA1,0.9999999999999992
LIMCH1,LIMCH1,0.9999999999999629
LIMD1,LIMD1,1.0
LIMD1-AS1,LIMD1-AS1,0.999999999999986
LIME1,LIME1,1.0
LIMK2,LIMK2,1.0
LIMS2,LIMS2,0.9999999999999849
LIMS3,LIMS3,0.9999999999998824
LIN54,LIN54,0.9999999999998966
LIN7A,LIN7A,1.0
LIN7B,LIN7B,0.9999999999998125
LIN9,LIN9,1.0
MIF,LINC-PINT,0.40034343563185343
MBD5,LINC-PINT,0.41095660263413336
KANSL1,LINC-PINT,0.4145066484166655
PRKCA,LINC-PINT,0.41672946764508806
TTC28,LINC-PINT,0.42575314208075465
FNDC3B,LINC-PINT,0.4276943526950734
TRIO,LINC-PINT,0.4277456468239219
PRKG1,LINC-PINT,0.4283288202232796
CACNA1C,LINC-PINT,0.43278521781115586
ZBTB20,LINC-PINT,0.437650962781353
VPS13B,LINC-PINT,0.43856268147508
MAGI2,LINC-PINT,0.44201540766790076
NEAT1,LINC-PINT,0.4699346676788781
HSPB1,LINC-PINT,0.47030686339966676
ATXN1,LINC-PINT,0.47637494533137087
EXT1,LINC-PINT,0.482067390613226
FTX,LINC-PINT,0.4922344482821983
LINC-PINT,LINC-PINT,0.9999999999999435
LINC00106,LINC00106,0.9999999999995834
LINC00113,LINC00113,0.9999999999996388
LINC00115,LINC00115,0.9999999999998709
LINC00159,LINC00159,1.0
LINC00161,LINC00161,1.0
LINC00174,LINC00174,0.9999999999995512
LINC00222,LINC00222,1.0
LINC00265,LINC00265,0.9999999999997726
LINC00278,LINC00278,0.9999999999999194
LINC00299,LINC00299,0.9999999999998149
LINC00310,LINC00310,1.0
LINC00311,LINC00311,1.0
LINC00314,LINC00314,1.0
LINC00324,LINC00324,1.0
LINC00327,LINC00327,1.0
LINC00342,LINC00342,1.0
LINC00407,LINC00407,0.9999999999997808
LINC00427,LINC00427,0.99999999999985
LINC00467,LINC00467,0.9999999999999903
LINC00472,LINC00472,1.0
LINC00482,LINC00482,1.0
LINC00484,LINC00484,1.0
LINC00486,LINC00486,0.9999999999998205
LINC00506,LINC00506,0.9999999999998418
MIAT,LINC00511,0.45909821494414654
KRT18,LINC00511,0.46092674910365755
MAGI1,LINC00511,0.4632751982200869
SLC44A1,LINC00511,0.4666096851411041
CLU,LINC00511,0.46947370532204485
IFITM3,LINC00511,0.469585528449879
NEAT1,LINC00511,0.4719542955309091
PRUNE2,LINC00511,0.47237680528465875
IFI16,LINC00511,0.4744018129401041
KCNMA1,LINC00511,0.47995872769051
HIP1,LINC00511,0.4804359817682342
ABTB2,LINC00511,0.4886341313310722
FLNB,LINC00511,0.49216182442266837
ISG15,LINC00511,0.49486717551429166
MGP,LINC00511,0.4995907999110907
TPST2,LINC00511,0.5018926146701262
HIPK2,LINC00511,0.5028420566721945
IFI6,LINC00511,0.5035523821695642
NEBL,LINC00511,0.5112730749504624
SLC12A8,LINC00511,0.5294487052143332
LINC00511,LINC00511,1.0
LINC00513,LINC00513,0.9999999999996417
LINC00520,LINC00520,0.9999999999998365
LINC00534,LINC00534,1.0
LINC00536,LINC00536,1.0
LINC00545,LINC00545,1.0
LINC00551,LINC00551,1.0
LINC00562,LINC00562,1.0
LINC00571,LINC00571,1.0
LINC00578,LINC00578,0.9999999999998747
LINC00595,LINC00595,0.9999999999997863
LINC00601,LINC00601,0.9999999999997989
LINC00607,LINC00607,0.9999999999997563
LINC00622,LINC00622,0.9999999999998328
LINC00623,LINC00623,0.9999999999997471
LINC00624,LINC00624,1.0
LINC00629,LINC00629,0.999999999999978
LINC00630,LINC00630,0.9999999999997518
LINC00632,LINC00632,0.999999999999809
LINC00641,LINC00641,0.9999999999998427
LINC00649,LINC00649,1.0
LINC00662,LINC00662,0.9999999999998822
LINC00667,LINC00667,0.9999999999999173
LINC00670,LINC00670,1.0
LINC00678,LINC00678,1.0
LINC00680,LINC00680,1.0
LINC00683,LINC00683,1.0
LINC00685,LINC00685,1.0
LINC00824,LINC00824,1.0
MORC3,LINC00839,0.40423256830461174
PRUNE2,LINC00839,0.40444995783036486
ENSG00000276850,LINC00839,0.40617337836113304
CENPT,LINC00839,0.4091100539803161
KRT19,LINC00839,0.4094447505342712
THBS1,LINC00839,0.4158858501520185
ABTB2,LINC00839,0.4259086501356923
AHNAK2,LINC00839,0.42610883782408293
IFI16,LINC00839,0.42711533181522116
RBP1,LINC00839,0.4429388909948407
DCN,LINC00839,0.4457459045907899
CLU,LINC00839,0.45730886462464804
LINC00842,LINC00839,0.46343830034035494
TPST2,LINC00839,0.4646932708978416
IFI6,LINC00839,0.4667538921113397
SLC44A1,LINC00839,0.47670355374303763
FLNB,LINC00839,0.490609637792472
MGP,LINC00839,0.4942485073352328
KRT18,LINC00839,0.4968771346513778
SLC12A8,LINC00839,0.5064211828589277
LINC00839,LINC00839,1.0
LINC00840,LINC00840,1.0
CALD1,LINC00842,0.5903907110522291
ABTB2,LINC00842,0.5933797223198094
KRT19,LINC00842,0.5949222704609233
ENSG00000276850,LINC00842,0.5959224048036502
CENPT,LINC00842,0.6024624356372342
NEBL,LINC00842,0.603876274911519
MORC3,LINC00842,0.6093783148551113
AHNAK2,LINC00842,0.6150767213422523
IFI16,LINC00842,0.616586054473665
THBS1,LINC00842,0.6339803181054049
RBP1,LINC00842,0.6486144070942172
DCN,LINC00842,0.663711544024251
SLC44A1,LINC00842,0.6734668985474515
TPST2,LINC00842,0.6765489621852191
IFI6,LINC00842,0.6868229294232295
CLU,LINC00842,0.6917886976271245
FLNB,LINC00842,0.7052537657188519
SLC12A8,LINC00842,0.7197029051859087
MGP,LINC00842,0.7387343801736037
KRT18,LINC00842,0.7398341015106094
LINC00842,LINC00842,1.0
LINC00853,LINC00853,0.9999999999997583
LINC00862,LINC00862,1.0
LINC00865,LINC00865,1.0
LINC00877,LINC00877,0.9999999999996746
LINC00882,LINC00882,0.9999999999998237
LINC00886,LINC00886,0.9999999999997004
LINC00887,LINC00887,1.0
LINC00896,LINC00896,0.999999999999855
LINC00907,LINC00907,1.0
LINC00910,LINC00910,0.9999999999999222
LINC00921,LINC00921,0.9999999999998167
LINC00926,LINC00926,1.0
LINC00937,LINC00937,0.9999999999999064
LINC00938,LINC00938,1.0
LINC00954,LINC00954,0.9999999999999611
LINC00960,LINC00960,1.0
LINC00963,LINC00963,1.0
LINC00968,LINC00968,1.0
LINC00987,LINC00987,0.9999999999994802
LINC01004,LINC01004,0.9999999999998658
LINC01013,LINC01013,0.999999999999886
LINC01023,LINC01023,0.999999999999814
LINC01030,LINC01030,0.9999999999998622
LINC01031,LINC01031,1.0
LINC01036,LINC01036,0.9999999999999601
LINC01060,LINC01060,1.0
LINC01065,LINC01065,0.9999999999997339
LINC01068,LINC01068,1.0
LINC01081,LINC01081,1.0
LINC01088,LINC01088,0.999999999999933
LINC01089,LINC01089,1.0
LINC01094,LINC01094,0.9999999999998768
LINC01106,LINC01106,0.9999999999999147
LINC01118,LINC01118,1.0
LINC01119,LINC01119,1.0
LINC01128,LINC01128,0.9999999999999049
LINC01133,LINC01133,1.0
LINC01135,LINC01135,1.0
LINC01138,LINC01138,1.0
LINC01145,LINC01145,1.0
LINC01151,LINC01151,0.9999999999993749
LINC01170,LINC01170,1.0
LINC01176,LINC01176,1.0
LINC01182,LINC01182,1.0
LINC01191,LINC01191,0.9999999999999029
LINC01220,LINC01220,1.0
LINC01226,LINC01226,0.9999999999995828
LINC01238,LINC01238,1.0
LINC01239,LINC01239,1.0
LINC01250,LINC01250,1.0
LINC01252,LINC01252,1.0
LINC01271,LINC01271,1.0
LINC01273,LINC01273,0.999999999999593
LINC01277,LINC01277,1.0
LINC01278,LINC01278,0.9999999999998472
LINC01290,LINC01290,0.9999999999997645
LINC01291,LINC01291,0.9999999999997682
LINC01301,LINC01301,0.9999999999999121
LINC01315,LINC01315,0.9999999999997105
LINC01340,LINC01340,0.9999999999998826
LINC01341,LINC01341,0.9999999999998903
LINC01355,LINC01355,0.9999999999997216
LINC01356,LINC01356,1.0
LINC01359,LINC01359,0.9999999999996543
LINC01376,LINC01376,1.0
LINC01389,LINC01389,1.0
LINC01393,LINC01393,1.0
LINC01394,LINC01394,1.0
LINC01397,LINC01397,1.0
LINC01409,LINC01409,1.0
LINC01410,LINC01410,0.9999999999998725
LINC01411,LINC01411,1.0
LINC01422,LINC01422,1.0
LINC01426,LINC01426,1.0
LINC01444,LINC01444,0.9999999999999621
LINC01446,LINC01446,1.0
LINC01470,LINC01470,1.0
LINC01473,LINC01473,0.9999999999999107
LINC01474,LINC01474,1.0
LINC01482,LINC01482,1.0
LINC01483,LINC01483,0.9999999999999336
LINC01503,LINC01503,1.0
LINC01504,LINC01504,1.0
LINC01505,LINC01505,1.0
LINC01509,LINC01509,0.9999999999995118
LINC01515,LINC01515,1.0
LINC01521,LINC01521,0.99999999999992
LINC01524,LINC01524,0.9999999999998277
LINC01535,LINC01535,0.9999999999998913
LINC01554,LINC01554,1.0
LINC01563,LINC01563,0.9999999999997697
LINC01569,LINC01569,1.0
LINC01572,LINC01572,1.0
LINC01585,LINC01585,1.0
LINC01586,LINC01586,0.9999999999997607
LINC01587,LINC01587,0.9999999999997289
LINC01588,LINC01588,1.0
LINC01589,LINC01589,0.9999999999999166
LINC01592,LINC01592,1.0
LINC01605,LINC01605,1.0
LINC01607,LINC01607,1.0
LINC01615,LINC01615,0.9999999999999489
LINC01619,LINC01619,1.0
LINC01622,LINC01622,1.0
LINC01629,LINC01629,0.9999999999998656
LINC01635,LINC01635,1.0
LINC01638,LINC01638,0.9999999999995594
LINC01655,LINC01655,1.0
LINC01673,LINC01673,0.9999999999997725
LINC01695,LINC01695,1.0
LINC01697,LINC01697,1.0
LINC01705,LINC01705,1.0
LINC01730,LINC01730,0.9999999999998148
LINC01772,LINC01772,1.0
LINC01776,LINC01776,0.9999999999998901
LINC01798,LINC01798,1.0
LINC01807,LINC01807,1.0
LINC01808,LINC01808,0.9999999999997435
LINC01816,LINC01816,1.0
LINC01819,LINC01819,1.0
LINC01828,LINC01828,1.0
LINC01829,LINC01829,0.9999999999999436
LINC01842,LINC01842,1.0
LINC01909,LINC01909,0.9999999999999472
LINC01912,LINC01912,1.0
LINC01919,LINC01919,1.0
LINC01920,LINC01920,1.0
LINC01931,LINC01931,1.0
LINC01933,LINC01933,0.9999999999998134
LINC01937,LINC01937,0.9999999999999156
LINC01940,LINC01940,1.0
LINC01943,LINC01943,1.0
LINC01948,LINC01948,0.9999999999997925
LINC01963,LINC01963,0.9999999999998809
LINC01990,LINC01990,1.0
LINC02004,LINC02004,1.0
LINC02015,LINC02015,0.9999999999997478
LINC02018,LINC02018,0.999999999999956
LINC02021,LINC02021,1.0
LINC02030,LINC02030,1.0
LINC02055,LINC02055,0.9999999999997325
LINC02076,LINC02076,1.0
LINC02080,LINC02080,0.9999999999997761
LINC02102,LINC02102,0.9999999999999967
LINC02109,LINC02109,1.0
LINC02133,LINC02133,0.9999999999997764
LINC02175,LINC02175,1.0
LINC02185,LINC02185,1.0
LINC02202,LINC02202,1.0
LINC02204,LINC02204,1.0
LINC02206,LINC02206,1.0
LINC02211,LINC02211,0.9999999999998528
LINC02228,LINC02228,0.9999999999999959
LINC02234,LINC02234,1.0
LINC02235,LINC02235,1.0
LINC02243,LINC02243,1.0
LINC02246,LINC02246,1.0
LINC02250,LINC02250,0.9999999999999342
LINC02256,LINC02256,0.9999999999998441
LINC02257,LINC02257,1.0
LINC02288,LINC02288,0.9999999999999253
LINC02323,LINC02323,0.9999999999997705
LINC02334,LINC02334,0.9999999999999954
LINC02340,LINC02340,0.9999999999999639
LINC02362,LINC02362,1.0
LINC02371,LINC02371,1.0
LINC02381,LINC02381,1.0
LINC02391,LINC02391,1.0
LINC02422,LINC02422,0.99999999999988
LINC02427,LINC02427,1.0
LINC02432,LINC02432,1.0
LINC02446,LINC02446,0.9999999999998501
LINC02447,LINC02447,0.9999999999998079
LINC02449,LINC02449,1.0
LINC02456,LINC02456,0.999999999999866
LINC02464,LINC02464,1.0
LINC02478,LINC02478,0.9999999999997802
LINC02482,LINC02482,0.9999999999999747
LINC02511,LINC02511,0.9999999999999193
LINC02516,LINC02516,1.0
LINC02518,LINC02518,1.0
LINC02519,LINC02519,0.9999999999998592
LINC02521,LINC02521,0.9999999999998962
LINC02531,LINC02531,0.9999999999998793
LINC02544,LINC02544,1.0
LINC02550,LINC02550,0.9999999999999999
LINC02560,LINC02560,1.0
LINC02580,LINC02580,1.0
LINC02582,LINC02582,1.0
LINC02593,LINC02593,1.0
LINC02595,LINC02595,1.0
LINC02603,LINC02603,0.9999999999998521
LINC02604,LINC02604,1.0
LINC02605,LINC02605,0.9999999999999019
LINC02606,LINC02606,0.9999999999998654
LINC02612,LINC02612,1.0
LINC02614,LINC02614,1.0
LINC02615,LINC02615,0.9999999999999283
LINC02649,LINC02649,1.0
LINC02652,LINC02652,0.9999999999996126
LINC02653,LINC02653,1.0
LINC02664,LINC02664,1.0
LINC02666,LINC02666,1.0
LINC02669,LINC02669,1.0
LINC02680,LINC02680,0.9999999999999052
LINC02693,LINC02693,0.9999999999998102
LINC02694,LINC02694,1.0
LINC02697,LINC02697,0.9999999999997767
LINC02701,LINC02701,1.0
LINC02709,LINC02709,1.0
LINC02714,LINC02714,0.9999999999998829
LINC02716,LINC02716,1.0
LINC02728,LINC02728,1.0
LINC02731,LINC02731,0.999999999999963
LINC02732,LINC02732,0.999999999999933
LINC02742,LINC02742,1.0
LINC02749,LINC02749,1.0
LINC02768,LINC02768,0.9999999999999912
LINC02795,LINC02795,1.0
LINC02798,LINC02798,0.9999999999998571
LINC02818,LINC02818,0.9999999999999462
LINC02821,LINC02821,0.9999999999999744
LINC02832,LINC02832,1.0
LINC02843,LINC02843,1.0
LINC02847,LINC02847,0.9999999999999049
LINC02861,LINC02861,0.9999999999997903
LINC02875,LINC02875,1.0
LINC02880,LINC02880,1.0
LINC02896,LINC02896,1.0
LINC02899,LINC02899,1.0
LINC02904,LINC02904,1.0
LINC02908,LINC02908,0.9999999999999375
LINC02912,LINC02912,1.0
LINC02915,LINC02915,1.0
LINC02916,LINC02916,1.0
LINC02918,LINC02918,0.9999999999999629
LINC02925,LINC02925,0.9999999999998082
LINC02928,LINC02928,0.9999999999995316
LINC02929,LINC02929,1.0
LINC02930,LINC02930,1.0
LINC02934,LINC02934,0.9999999999999075
LINC02936,LINC02936,0.9999999999995065
LINC02937,LINC02937,0.999999999999655
LINC02939,LINC02939,1.0
LINC02947,LINC02947,0.9999999999999358
LINC02951,LINC02951,1.0
LINC02958,LINC02958,1.0
LINC02964,LINC02964,1.0
LINC02966,LINC02966,1.0
LINC02968,LINC02968,0.9999999999997663
LINC02976,LINC02976,1.0
LINC02977,LINC02977,0.9999999999999343
LINC02987,LINC02987,0.9999999999999939
LINC02989,LINC02989,1.0
LINC02993,LINC02993,0.9999999999998987
LINC03002,LINC03002,1.0
LINC03006,LINC03006,0.9999999999998904
NEAT1,LINC03009,0.4111373950336751
LINC03009,LINC03009,1.0
LINC03014,LINC03014,1.0
LINC03021,LINC03021,1.0
LINC03022,LINC03022,0.9999999999994983
LINC03033,LINC03033,1.0
LINC03036,LINC03036,1.0
LINC03041,LINC03041,1.0
LINC03046,LINC03046,1.0
LINC03048,LINC03048,1.0
LINC03051,LINC03051,1.0
LINC03061,LINC03061,0.9999999999999803
LINC03067,LINC03067,1.0
LINC03072,LINC03072,0.999999999999846
LINC03073,LINC03073,1.0
LINC03076,LINC03076,1.0
LINC03078,LINC03078,1.0
LINC03079,LINC03079,1.0
LINGO3,LINGO3,0.9999999999998759
LINS1,LINS1,1.0
LIPA,LIPA,0.9999999999999393
LIPC,LIPC,1.0
LIPE,LIPE,0.999999999999859
LIPI,LIPI,1.0
LIVAR,LIVAR,0.9999999999997995
LIX1-AS1,LIX1-AS1,1.0
LIX1L-AS1,LIX1L-AS1,0.9999999999998519
LLPH-DT,LLPH-DT,0.9999999999999776
LMBR1,LMBR1,0.9999999999999806
LMBR1L,LMBR1L,0.9999999999998177
LMBRD1,LMBRD1,0.9999999999999559
LMCD1,LMCD1,0.9999999999999902
LMCD1-AS1,LMCD1-AS1,0.9999999999998488
LMF1,LMF1,0.9999999999996808
LMLN,LMLN,1.0
KIF23,LMNB1,0.4016416188118013
ASPM,LMNB1,0.4192661939923539
TPX2,LMNB1,0.42029143623076043
NUSAP1,LMNB1,0.42102299042894803
CENPF,LMNB1,0.42347048425457723
TOP2A,LMNB1,0.4249969610216847
ANLN,LMNB1,0.4285160016645364
PRC1,LMNB1,0.4315850988864843
MKI67,LMNB1,0.4403893026698926
LMNB1,LMNB1,0.9999999999998697
LMNB1-DT,LMNB1-DT,1.0
KIF20B,LMNB2,0.5438465342609474
BIRC5,LMNB2,0.5439020561785103
DLGAP5,LMNB2,0.5450616931026473
HMMR,LMNB2,0.5474983738308435
ANLN,LMNB2,0.5500629059185386
SMC4,LMNB2,0.5504565684950994
GTSE1,LMNB2,0.5533937841905189
TMPO,LMNB2,0.5565151459379363
CEP55,LMNB2,0.5617185961808272
PTTG1,LMNB2,0.5714540290423281
ASPM,LMNB2,0.5724414123358998
MKI67,LMNB2,0.5787962787601192
STMN1,LMNB2,0.5791100013861703
UBE2C,LMNB2,0.5818859061196354
HMGB2,LMNB2,0.5852114094703869
PRC1,LMNB2,0.5853076223940211
TPX2,LMNB2,0.5855412681875797
NUSAP1,LMNB2,0.5962230725865594
CENPF,LMNB2,0.6069109131685674
TOP2A,LMNB2,0.6095469248227677
LMNB2,LMNB2,1.0
LMO3,LMO3,0.999999999999893
LMO4,LMO4,1.0
LMO7,LMO7,0.9999999999999937
LMO7-AS1,LMO7-AS1,0.9999999999999999
LMOD1,LMOD1,1.0
LNC-LBCS,LNC-LBCS,1.0
LNCAROD,LNCAROD,1.0
LNCRNA-IUR,LNCRNA-IUR,1.0
LNCTAM34A,LNCTAM34A,0.9999999999999006
CHAF1B,LNCTSI,0.43338687712194474
LNCTSI,LNCTSI,0.9999999999997242
LNP1,LNP1,0.9999999999999017
LNX2,LNX2,1.0
LONP2,LONP2,1.0
TPM1,LOX,0.40080230782679505
CKAP4,LOX,0.40421766447024116
FSTL1,LOX,0.4051467861207693
FN1,LOX,0.4062981882646844
HSP90B1,LOX,0.4190800626527865
TAGLN,LOX,0.42160085442070394
TPM2,LOX,0.42442358102244226
VIM,LOX,0.4586970233997044
LOX,LOX,0.9999999999999717
LOXL1,LOXL1,0.9999999999998674
LOXL2,LOXL2,0.9999999999999873
LOXL3,LOXL3,1.0
LPAL2,LPAL2,1.0
LUM,LPAR1,0.4109452306349797
LPAR1,LPAR1,1.0
LPAR4,LPAR4,0.9999999999999288
LPAR5,LPAR5,1.0
LPAR6,LPAR6,0.9999999999998825
LPCAT2,LPCAT2,0.9999999999999051
LPIN3,LPIN3,0.9999999999998296
EXOC6B,LPP,0.4030919876921494
VPS13B,LPP,0.40315864781321564
MAGI1,LPP,0.4084741178045396
NXN,LPP,0.414448842851267
FNIP1,LPP,0.4169643567291193
FTX,LPP,0.4270172165895834
KANSL1,LPP,0.430730837401243
ISG15,LPP,0.4386719429882804
NEAT1,LPP,0.44618698467046
ATXN1,LPP,0.4476708823493901
LPP,LPP,1.0
LPXN,LPXN,1.0
LRBA,LRBA,0.9999999999997724
LRCH1,LRCH1,1.0
LRCH2,LRCH2,1.0
LRCH3,LRCH3,0.9999999999999793
LRFN5,LRFN5,1.0
LRFN5-DT,LRFN5-DT,1.0
LRGUK,LRGUK,1.0
LRIG1,LRIG1,0.9999999999996987
LRIG2,LRIG2,0.9999999999996303
LRIG2-DT,LRIG2-DT,0.9999999999997935
LRIG3,LRIG3,1.0
LRIG3-DT,LRIG3-DT,1.0
LRMDA,LRMDA,1.0
LRP1,LRP1,1.0
LRP1B,LRP1B,0.9999999999998023
LRP2BP,LRP2BP,0.9999999999999069
LRP2BP-AS1,LRP2BP-AS1,1.0
LRP3,LRP3,1.0
LRP4,LRP4,1.0
LRP5,LRP5,1.0
LRP6,LRP6,1.0
LRP8,LRP8,1.0
LRRC1,LRRC1,1.0
LRRC15,LRRC15,0.9999999999998012
LRRC17,LRRC17,0.99999999999977
LRRC2,LRRC2,0.99999999999983
LRRC2-AS1,LRRC2-AS1,0.9999999999998304
LRRC24,LRRC24,0.9999999999999889
LRRC27,LRRC27,0.999999999999839
LRRC28,LRRC28,0.9999999999997118
LRRC3,LRRC3,0.9999999999998369
LRRC32,LRRC32,1.0
LRRC37A,LRRC37A,1.0
LRRC37A2,LRRC37A2,1.0
LRRC37A3,LRRC37A3,0.9999999999997783
LRRC37A5P,LRRC37A5P,0.999999999999735
LRRC37B,LRRC37B,1.0
LRRC39,LRRC39,0.9999999999999769
LRRC43,LRRC43,0.9999999999997518
LRRC49,LRRC49,0.9999999999997747
LRRC4B,LRRC4B,0.9999999999996394
LRRC51,LRRC51,0.9999999999996919
LRRC56,LRRC56,0.999999999999814
LRRC61,LRRC61,1.0
LRRC66,LRRC66,1.0
LRRC69,LRRC69,1.0
LRRC75A,LRRC75A,0.9999999999999254
LRRC75B,LRRC75B,0.9999999999997892
LRRC8A,LRRC8A,0.9999999999998715
LRRC8B,LRRC8B,0.9999999999997293
LRRC8C,LRRC8C,0.9999999999999998
LRRC8C-DT,LRRC8C-DT,1.0
LRRC8D,LRRC8D,1.0
LRRC9,LRRC9,1.0
LRRFIP2,LRRFIP2,1.0
LRRIQ3,LRRIQ3,1.0
LRRK1,LRRK1,0.999999999999745
LRRK2,LRRK2,0.9999999999999102
LRRN3,LRRN3,1.0
LRRN4CL,LRRN4CL,1.0
LRRTM2,LRRTM2,0.9999999999999085
LRSAM1,LRSAM1,0.9999999999996327
LSAMP,LSAMP,0.9999999999999881
LSAMP-AS1,LSAMP-AS1,1.0
PBK,LSM5,0.4487107253110357
DLGAP5,LSM5,0.45514326280492123
HMGB1,LSM5,0.4567869345311503
HMMR,LSM5,0.46075346983154414
TUBA1B,LSM5,0.4640756623617838
BIRC5,LSM5,0.46587944946280946
CKS1B,LSM5,0.4667559372310597
TPX2,LSM5,0.46712168884026406
CKS2,LSM5,0.47237943233237883
HMGB2,LSM5,0.4750152112334234
TOP2A,LSM5,0.47715495704676264
CENPF,LSM5,0.4775806879443373
PRC1,LSM5,0.4802892880347819
UBE2C,LSM5,0.48040091610516145
PCLAF,LSM5,0.48243124539031323
CENPW,LSM5,0.4859325011989051
STMN1,LSM5,0.4934394428647221
NUSAP1,LSM5,0.4945018870722564
PTTG1,LSM5,0.510033354303369
H2AZ1,LSM5,0.5158311578298289
LSM5,LSM5,1.0
LSMEM1,LSMEM1,1.0
LTB4R,LTB4R,1.0
LTB4R2,LTB4R2,0.99999999999987
LTBP1,LTBP1,0.999999999999974
CENPT,LTBP2,0.40755686145618164
IFI6,LTBP2,0.41031181974936964
RBP1,LTBP2,0.4155406018749125
CLU,LTBP2,0.4254495746753825
MORC3,LTBP2,0.43487177524816967
LINC00842,LTBP2,0.43936130742029106
KRT18,LTBP2,0.4446378949234728
SLC44A1,LTBP2,0.44645234839460396
SLC12A8,LTBP2,0.4468795305781623
TPST2,LTBP2,0.4486941249817336
MGP,LTBP2,0.45028162959451334
FLNB,LTBP2,0.46440665764443506
LTBP2,LTBP2,0.999999999999996
LTBP3,LTBP3,0.9999999999999428
LTBP4,LTBP4,0.9999999999998073
LUADT1,LUADT1,0.9999999999999811
LUARIS,LUARIS,0.999999999999922
LUCAT1,LUCAT1,0.9999999999998567
TPST2,LUM,0.579323409968501
S100A10,LUM,0.5804829938507337
MME,LUM,0.5818323538557758
C1R,LUM,0.5823857807164617
LINC00842,LUM,0.583507422500492
GREM1,LUM,0.5882214614912883
TNC,LUM,0.6009536638090555
B2M,LUM,0.6042407457061632
SLC12A8,LUM,0.6086862116997479
CALD1,LUM,0.6246628880622562
KRT18,LUM,0.6363079247096746
MGP,LUM,0.6396644246824468
HLA-B,LUM,0.640077455858839
FLNB,LUM,0.6439548547576802
LY6E,LUM,0.6495310159804966
CTSK,LUM,0.6527859539655686
TNFRSF11B,LUM,0.6608533496768216
THBS1,LUM,0.7389743839875389
IFI6,LUM,0.7481603169674236
DCN,LUM,0.8347714529607756
LUM,LUM,1.0
LURAP1L,LURAP1L,0.9999999999998005
LURAP1L-AS1,LURAP1L-AS1,1.0
LVRN,LVRN,0.9999999999997315
CENPT,LXN,0.46991987240884814
AHNAK2,LXN,0.4758449116111121
CFB,LXN,0.4761646877550864
S100A6,LXN,0.4762989967944736
DCN,LXN,0.47830057227068423
THBS1,LXN,0.4783210510749959
S100A10,LXN,0.4805820247760133
MORC3,LXN,0.48563593769493024
MIAT,LXN,0.48660323517758847
IFI6,LXN,0.4931325525426853
KRT19,LXN,0.4942443429951058
LINC00842,LXN,0.5137849430213787
SLC44A1,LXN,0.5146931920982425
FLNB,LXN,0.5406900174798256
TPST2,LXN,0.5416284056414419
SLC12A8,LXN,0.5644244289775562
CLU,LXN,0.5829918399408983
KRT18,LXN,0.5858968294867481
RBP1,LXN,0.5956513499523167
MGP,LXN,0.5980237756481015
LXN,LXN,1.0
IFIT1,LY6E,0.6020135387499367
CLU,LY6E,0.6025457089686413
CALD1,LY6E,0.6052668556851525
TPST2,LY6E,0.6067559216292934
MX1,LY6E,0.6166112566774731
THBS1,LY6E,0.6193141263127052
FLNB,LY6E,0.6298677432547443
